날짜,연령대,브랜드,관심도,대분류,중분류1
2024-04-08,40대,투크,34.31498,색조메이크업,아이메이크업
2024-04-15,40대,투크,39.82074,색조메이크업,아이메이크업
2024-04-22,40대,투크,27.5288,색조메이크업,아이메이크업
2024-04-29,40대,투크,27.65685,색조메이크업,아이메이크업
2024-05-06,40대,투크,59.41101,색조메이크업,아이메이크업
2024-05-13,40대,투크,51.08834,색조메이크업,아이메이크업
2024-05-20,40대,투크,35.72343,색조메이크업,아이메이크업
2024-05-27,40대,투크,36.36363,색조메이크업,아이메이크업
2024-06-03,40대,투크,34.18693,색조메이크업,아이메이크업
2024-06-10,40대,투크,38.41229,색조메이크업,아이메이크업
2024-06-17,40대,투크,19.97439,색조메이크업,아이메이크업
2024-06-24,40대,투크,28.16901,색조메이크업,아이메이크업
2024-07-01,40대,투크,20.74263,색조메이크업,아이메이크업
2024-07-08,40대,투크,24.19974,색조메이크업,아이메이크업
2024-07-15,40대,투크,60.05121,색조메이크업,아이메이크업
2024-07-22,40대,투크,44.68629,색조메이크업,아이메이크업
2024-07-29,40대,투크,41.22919,색조메이크업,아이메이크업
2024-08-05,40대,투크,37.77208,색조메이크업,아이메이크업
2024-08-12,40대,투크,40.71702,색조메이크업,아이메이크업
2024-08-19,40대,투크,29.57746,색조메이크업,아이메이크업
2024-08-26,40대,투크,54.54545,색조메이크업,아이메이크업
2024-09-02,40대,투크,49.67989,색조메이크업,아이메이크업
2024-09-09,40대,투크,31.24199,색조메이크업,아이메이크업
2024-09-16,40대,투크,100.0,색조메이크업,아이메이크업
2024-09-23,40대,투크,48.65556,색조메이크업,아이메이크업
2024-09-30,40대,투크,49.03969,색조메이크업,아이메이크업
2024-10-07,40대,투크,23.30345,색조메이크업,아이메이크업
2024-10-14,40대,투크,28.16901,색조메이크업,아이메이크업
2024-10-21,40대,투크,41.74135,색조메이크업,아이메이크업
2024-10-28,40대,투크,32.5224,색조메이크업,아이메이크업
2024-11-04,40대,투크,21.76696,색조메이크업,아이메이크업
2024-11-11,40대,투크,25.09603,색조메이크업,아이메이크업
2024-11-18,40대,투크,18.82202,색조메이크업,아이메이크업
2024-11-25,40대,투크,27.14468,색조메이크업,아이메이크업
2024-12-02,40대,투크,35.3393,색조메이크업,아이메이크업
2024-12-09,40대,투크,30.08962,색조메이크업,아이메이크업
2024-12-16,40대,투크,63.7644,색조메이크업,아이메이크업
2024-12-23,40대,투크,55.3137,색조메이크업,아이메이크업
2024-12-30,40대,투크,35.3393,색조메이크업,아이메이크업
2025-01-06,40대,투크,33.41869,색조메이크업,아이메이크업
2025-01-13,40대,투크,51.60051,색조메이크업,아이메이크업
