날짜,연령대,브랜드,관심도,대분류,중분류1
2024-12-23,40대,그라운드플랜,41.88129,스킨케어,기타
2024-12-30,40대,그라운드플랜,52.40761,스킨케어,기타
2025-01-06,40대,그라운드플랜,54.9832,스킨케어,기타
2025-01-13,40대,그라운드플랜,43.89697,스킨케어,기타
2025-01-20,40대,그라운드플랜,33.48264,스킨케어,기타
2025-01-27,40대,그라운드플랜,31.35498,스킨케어,기타
2025-02-03,40대,그라운드플랜,36.8421,스킨케어,기타
2025-02-10,40대,그라운드플랜,42.21724,스킨케어,기타
2024-02-05,50대,그라운드플랜,12.24188,스킨케어,기타
2024-02-12,50대,그라운드플랜,9.29203,스킨케어,기타
2024-02-19,50대,그라운드플랜,10.32448,스킨케어,기타
2024-02-26,50대,그라운드플랜,13.71681,스킨케어,기타
2024-03-04,50대,그라운드플랜,15.63421,스킨케어,기타
2024-03-11,50대,그라운드플랜,12.24188,스킨케어,기타
2024-03-18,50대,그라운드플랜,10.17699,스킨케어,기타
2024-03-25,50대,그라운드플랜,13.42182,스킨케어,기타
2024-04-01,50대,그라운드플랜,12.68436,스킨케어,기타
2024-04-08,50대,그라운드플랜,9.14454,스킨케어,기타
2024-04-15,50대,그라운드플랜,7.22713,스킨케어,기타
2024-04-22,50대,그라운드플랜,8.84955,스킨케어,기타
2024-04-29,50대,그라운드플랜,8.25958,스킨케어,기타
2024-05-06,50대,그라운드플랜,14.01179,스킨케어,기타
2024-05-13,50대,그라운드플랜,12.83185,스킨케어,기타
2024-05-20,50대,그라운드플랜,10.76696,스킨케어,기타
2024-05-27,50대,그라운드플랜,9.58702,스킨케어,기타
2024-06-03,50대,그라운드플랜,7.9646,스킨케어,기타
2024-06-10,50대,그라운드플랜,13.8643,스킨케어,기타
2024-06-17,50대,그라운드플랜,19.76401,스킨케어,기타
2024-06-24,50대,그라운드플랜,11.20943,스킨케어,기타
2024-07-01,50대,그라운드플랜,9.14454,스킨케어,기타
2024-07-08,50대,그라운드플랜,23.8938,스킨케어,기타
2024-07-15,50대,그라운드플랜,11.50442,스킨케어,기타
2024-07-22,50대,그라운드플랜,10.61946,스킨케어,기타
2024-07-29,50대,그라운드플랜,8.55457,스킨케어,기타
2024-08-05,50대,그라운드플랜,7.07964,스킨케어,기타
2024-08-12,50대,그라운드플랜,7.9646,스킨케어,기타
2024-08-19,50대,그라운드플랜,32.89085,스킨케어,기타
2024-08-26,50대,그라운드플랜,16.51917,스킨케어,기타
2024-09-02,50대,그라운드플랜,10.61946,스킨케어,기타
2024-09-09,50대,그라운드플랜,12.38938,스킨케어,기타
2024-09-16,50대,그라운드플랜,8.84955,스킨케어,기타
2024-09-23,50대,그라운드플랜,7.52212,스킨케어,기타
2024-09-30,50대,그라운드플랜,5.16224,스킨케어,기타
2024-10-07,50대,그라운드플랜,7.66961,스킨케어,기타
2024-10-14,50대,그라운드플랜,6.93215,스킨케어,기타
2024-10-21,50대,그라운드플랜,6.78466,스킨케어,기타
2024-10-28,50대,그라운드플랜,7.07964,스킨케어,기타
2024-11-04,50대,그라운드플랜,7.52212,스킨케어,기타
2024-11-11,50대,그라운드플랜,8.40707,스킨케어,기타
2024-11-18,50대,그라운드플랜,8.84955,스킨케어,기타
2024-11-25,50대,그라운드플랜,10.76696,스킨케어,기타
2024-12-02,50대,그라운드플랜,7.37463,스킨케어,기타
2024-12-09,50대,그라운드플랜,10.02949,스킨케어,기타
2024-12-16,50대,그라운드플랜,12.97935,스킨케어,기타
2024-12-23,50대,그라운드플랜,6.19469,스킨케어,기타
2024-12-30,50대,그라운드플랜,10.47197,스킨케어,기타
2025-01-06,50대,그라운드플랜,14.01179,스킨케어,기타
2025-01-13,50대,그라운드플랜,10.76696,스킨케어,기타
2025-01-20,50대,그라운드플랜,7.52212,스킨케어,기타
2025-01-27,50대,그라운드플랜,3.8348,스킨케어,기타
2025-02-03,50대,그라운드플랜,7.37463,스킨케어,기타
2025-02-10,50대,그라운드플랜,10.76696,스킨케어,기타
2024-02-05,60대 이상,그라운드플랜,6.87022,스킨케어,기타
2024-02-12,60대 이상,그라운드플랜,3.81679,스킨케어,기타
2024-02-19,60대 이상,그라운드플랜,3.81679,스킨케어,기타
2024-02-26,60대 이상,그라운드플랜,4.96183,스킨케어,기타
2024-03-04,60대 이상,그라운드플랜,6.87022,스킨케어,기타
2024-03-11,60대 이상,그라운드플랜,6.87022,스킨케어,기타
2024-03-18,60대 이상,그라운드플랜,9.54198,스킨케어,기타
2024-03-25,60대 이상,그라운드플랜,7.2519,스킨케어,기타
2024-04-01,60대 이상,그라운드플랜,8.01526,스킨케어,기타
2024-04-08,60대 이상,그라운드플랜,6.87022,스킨케어,기타
2024-04-15,60대 이상,그라운드플랜,8.01526,스킨케어,기타
2024-04-22,60대 이상,그라운드플랜,4.19847,스킨케어,기타
2024-04-29,60대 이상,그라운드플랜,4.96183,스킨케어,기타
2024-05-06,60대 이상,그라운드플랜,6.48854,스킨케어,기타
2024-05-13,60대 이상,그라운드플랜,4.19847,스킨케어,기타
2024-05-20,60대 이상,그라운드플랜,6.48854,스킨케어,기타
2024-05-27,60대 이상,그라운드플랜,7.2519,스킨케어,기타
2024-06-03,60대 이상,그라운드플랜,10.68702,스킨케어,기타
2024-06-10,60대 이상,그라운드플랜,9.92366,스킨케어,기타
2024-06-17,60대 이상,그라운드플랜,8.77862,스킨케어,기타
2024-06-24,60대 이상,그라운드플랜,3.81679,스킨케어,기타
2024-07-01,60대 이상,그라운드플랜,7.2519,스킨케어,기타
