날짜,연령대,브랜드,관심도,대분류,중분류1
2024-07-15,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-07-22,60대 이상,트리마이,33.33333,스킨케어,마스크팩
2024-07-29,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-08-05,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-08-12,60대 이상,트리마이,33.33333,스킨케어,마스크팩
2024-08-19,60대 이상,트리마이,33.33333,스킨케어,마스크팩
2024-08-26,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-09-02,60대 이상,트리마이,33.33333,스킨케어,마스크팩
2024-09-09,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-09-16,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-09-23,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-09-30,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-10-07,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-10-14,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-10-21,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-10-28,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-11-04,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-11-11,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-11-18,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-11-25,60대 이상,트리마이,33.33333,스킨케어,마스크팩
2024-12-02,60대 이상,트리마이,33.33333,스킨케어,마스크팩
2024-12-09,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-12-16,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-12-23,60대 이상,트리마이,0.0,스킨케어,마스크팩
2024-12-30,60대 이상,트리마이,0.0,스킨케어,마스크팩
2025-01-06,60대 이상,트리마이,66.66666,스킨케어,마스크팩
2025-01-13,60대 이상,트리마이,33.33333,스킨케어,마스크팩
2025-01-20,60대 이상,트리마이,0.0,스킨케어,마스크팩
2025-01-27,60대 이상,트리마이,33.33333,스킨케어,마스크팩
2025-02-03,60대 이상,트리마이,0.0,스킨케어,마스크팩
2025-02-10,60대 이상,트리마이,33.33333,스킨케어,마스크팩
