날짜,연령대,브랜드,관심도,대분류,중분류1
2024-06-03,60대 이상,메이크프렘,12.76102,스킨케어,클렌징
2024-06-10,60대 이상,메이크프렘,10.44083,스킨케어,클렌징
2024-06-17,60대 이상,메이크프렘,9.51276,스킨케어,클렌징
2024-06-24,60대 이상,메이크프렘,7.42459,스킨케어,클렌징
2024-07-01,60대 이상,메이크프렘,6.49651,스킨케어,클렌징
2024-07-08,60대 이상,메이크프렘,9.28074,스킨케어,클렌징
2024-07-15,60대 이상,메이크프렘,9.04872,스킨케어,클렌징
2024-07-22,60대 이상,메이크프렘,10.44083,스킨케어,클렌징
2024-07-29,60대 이상,메이크프렘,16.00928,스킨케어,클렌징
2024-08-05,60대 이상,메이크프렘,9.28074,스킨케어,클렌징
2024-08-12,60대 이상,메이크프렘,10.20881,스킨케어,클렌징
2024-08-19,60대 이상,메이크프렘,10.67285,스킨케어,클렌징
2024-08-26,60대 이상,메이크프렘,14.61716,스킨케어,클렌징
2024-09-02,60대 이상,메이크프렘,11.13689,스킨케어,클렌징
2024-09-09,60대 이상,메이크프렘,9.04872,스킨케어,클렌징
2024-09-16,60대 이상,메이크프렘,10.44083,스킨케어,클렌징
2024-09-23,60대 이상,메이크프렘,9.28074,스킨케어,클렌징
2024-09-30,60대 이상,메이크프렘,9.74477,스킨케어,클렌징
2024-10-07,60대 이상,메이크프렘,5.80046,스킨케어,클렌징
2024-10-14,60대 이상,메이크프렘,10.20881,스킨케어,클렌징
2024-10-21,60대 이상,메이크프렘,7.42459,스킨케어,클렌징
2024-10-28,60대 이상,메이크프렘,9.51276,스킨케어,클렌징
2024-11-04,60대 이상,메이크프렘,9.74477,스킨케어,클렌징
2024-11-11,60대 이상,메이크프렘,15.77726,스킨케어,클렌징
2024-11-18,60대 이상,메이크프렘,10.44083,스킨케어,클렌징
2024-11-25,60대 이상,메이크프렘,15.0812,스킨케어,클렌징
2024-12-02,60대 이상,메이크프렘,10.67285,스킨케어,클렌징
2024-12-09,60대 이상,메이크프렘,8.35266,스킨케어,클렌징
2024-12-16,60대 이상,메이크프렘,9.51276,스킨케어,클렌징
2024-12-23,60대 이상,메이크프렘,6.72853,스킨케어,클렌징
2024-12-30,60대 이상,메이크프렘,8.35266,스킨케어,클렌징
2025-01-06,60대 이상,메이크프렘,6.2645,스킨케어,클렌징
2025-01-13,60대 이상,메이크프렘,10.20881,스킨케어,클렌징
2025-01-20,60대 이상,메이크프렘,6.49651,스킨케어,클렌징
2025-01-27,60대 이상,메이크프렘,11.3689,스킨케어,클렌징
2025-02-03,60대 이상,메이크프렘,7.88863,스킨케어,클렌징
2025-02-10,60대 이상,메이크프렘,5.80046,스킨케어,클렌징
2024-02-05,10대,에스네이처,6.4623,스킨케어,클렌징
2024-02-12,10대,에스네이처,9.2792,스킨케어,클렌징
