날짜,연령대,브랜드,관심도,대분류,중분류1
2024-07-22,10대,오드타입,100.0,색조메이크업,립메이크업
2024-07-29,10대,오드타입,79.89247,색조메이크업,립메이크업
2024-08-05,10대,오드타입,94.51612,색조메이크업,립메이크업
2024-08-12,10대,오드타입,87.74193,색조메이크업,립메이크업
2024-08-19,10대,오드타입,73.54838,색조메이크업,립메이크업
2024-08-26,10대,오드타입,62.68817,색조메이크업,립메이크업
2024-09-02,10대,오드타입,50.0,색조메이크업,립메이크업
2024-09-09,10대,오드타입,45.16129,색조메이크업,립메이크업
2024-09-16,10대,오드타입,46.98924,색조메이크업,립메이크업
2024-09-23,10대,오드타입,29.67741,색조메이크업,립메이크업
2024-09-30,10대,오드타입,33.65591,색조메이크업,립메이크업
2024-10-07,10대,오드타입,37.31182,색조메이크업,립메이크업
2024-10-14,10대,오드타입,36.0215,색조메이크업,립메이크업
2024-10-21,10대,오드타입,35.26881,색조메이크업,립메이크업
2024-10-28,10대,오드타입,29.89247,색조메이크업,립메이크업
2024-11-04,10대,오드타입,26.66666,색조메이크업,립메이크업
2024-11-11,10대,오드타입,23.65591,색조메이크업,립메이크업
2024-11-18,10대,오드타입,23.54838,색조메이크업,립메이크업
2024-11-25,10대,오드타입,36.66666,색조메이크업,립메이크업
2024-12-02,10대,오드타입,38.8172,색조메이크업,립메이크업
2024-12-09,10대,오드타입,32.15053,색조메이크업,립메이크업
2024-12-16,10대,오드타입,26.12903,색조메이크업,립메이크업
2024-12-23,10대,오드타입,25.91397,색조메이크업,립메이크업
2024-12-30,10대,오드타입,35.48387,색조메이크업,립메이크업
2025-01-06,10대,오드타입,52.04301,색조메이크업,립메이크업
2025-01-13,10대,오드타입,36.77419,색조메이크업,립메이크업
2025-01-20,10대,오드타입,41.07526,색조메이크업,립메이크업
2025-01-27,10대,오드타입,57.2043,색조메이크업,립메이크업
2025-02-03,10대,오드타입,74.08602,색조메이크업,립메이크업
2025-02-10,10대,오드타입,57.2043,색조메이크업,립메이크업
2024-02-05,20대,오드타입,3.97202,색조메이크업,립메이크업
2024-02-12,20대,오드타입,5.28671,색조메이크업,립메이크업
2024-02-19,20대,오드타입,5.17482,색조메이크업,립메이크업
2024-02-26,20대,오드타입,6.01398,색조메이크업,립메이크업
2024-03-04,20대,오드타입,7.91608,색조메이크업,립메이크업
2024-03-11,20대,오드타입,5.53846,색조메이크업,립메이크업
2024-03-18,20대,오드타입,5.23076,색조메이크업,립메이크업
2024-03-25,20대,오드타입,6.37762,색조메이크업,립메이크업
2024-04-01,20대,오드타입,5.70629,색조메이크업,립메이크업
2024-04-08,20대,오드타입,4.75524,색조메이크업,립메이크업
2024-04-15,20대,오드타입,8.3916,색조메이크업,립메이크업
2024-04-22,20대,오드타입,8.92307,색조메이크업,립메이크업
2024-04-29,20대,오드타입,95.46853,색조메이크업,립메이크업
2024-05-06,20대,오드타입,46.74125,색조메이크업,립메이크업
2024-05-13,20대,오드타입,16.8951,색조메이크업,립메이크업
2024-05-20,20대,오드타입,30.40559,색조메이크업,립메이크업
2024-05-27,20대,오드타입,45.62237,색조메이크업,립메이크업
2024-06-03,20대,오드타입,84.81118,색조메이크업,립메이크업
2024-06-10,20대,오드타입,66.993,색조메이크업,립메이크업
2024-06-17,20대,오드타입,73.7902,색조메이크업,립메이크업
2024-06-24,20대,오드타입,66.26573,색조메이크업,립메이크업
2024-07-01,20대,오드타입,52.67132,색조메이크업,립메이크업
2024-07-08,20대,오드타입,77.56643,색조메이크업,립메이크업
2024-07-15,20대,오드타입,100.0,색조메이크업,립메이크업
2024-07-22,20대,오드타입,77.34265,색조메이크업,립메이크업
2024-07-29,20대,오드타입,60.0,색조메이크업,립메이크업
2024-08-05,20대,오드타입,75.35664,색조메이크업,립메이크업
2024-08-12,20대,오드타입,64.81118,색조메이크업,립메이크업
2024-08-19,20대,오드타입,74.993,색조메이크업,립메이크업
2024-08-26,20대,오드타입,56.27972,색조메이크업,립메이크업
2024-09-02,20대,오드타입,45.28671,색조메이크업,립메이크업
2024-09-09,20대,오드타입,41.84615,색조메이크업,립메이크업
2024-09-16,20대,오드타입,40.95104,색조메이크업,립메이크업
