순위,브랜드명,상품명,별점,리뷰수,가격,업로드일,대분류,중분류
82,피몽쉐,아쿠아 블레미쉬 커버 쿠션 밤,4.54,37,65550,2025-02-20 23:55:56,베이스메이크업,쿠션
83,뷰디아니,메쉬 타이트 업 쿠션 [SPF50+/PA++++] [01호],4.61,18,48000,2025-02-20 23:55:56,베이스메이크업,쿠션
84,어뮤즈,세라믹 스킨 퍼펙터 쿠션 [1.5 내추럴] 15g,4.17,100,38000,2025-02-20 23:55:56,베이스메이크업,쿠션
85,티르티르,마스크 핏 쿠션 [SPF50+/PA+++] [21N 아이보리],4.27,130,27000,2025-02-20 23:55:56,베이스메이크업,쿠션
86,어뮤즈,스킨 튠 비건 커버 쿠션 [1.5 뉴트럴 튠] 15g,4.17,87,34000,2025-02-20 23:55:56,베이스메이크업,쿠션
87,클리오,킬커버 메쉬 글로우 쿠션 [SPF50+/PA++++] [4호 진저],4.26,68,25200,2025-02-20 23:55:56,베이스메이크업,쿠션
88,라네즈,네오 쿠션 매트 15g [23N1 샌드],4.25,232,27000,2025-02-20 23:55:56,베이스메이크업,쿠션
89,23yearsold,하트리프 씬 커버 어성초 쿠션 본품+리필2+미니컨실러 세트[21호 마쉬멜로우베이지]36g,4.04,56,40000,2025-02-20 23:55:56,베이스메이크업,쿠션
90,에스쁘아,프로테일러 비벨벳 커버 쿠션 뉴클래스 [SPF34/PA++] [23호 베이지],4.51,81,38000,2025-02-20 23:55:56,베이스메이크업,쿠션
91,헤라,블랙 쿠션 파운데이션 [SPF34/PA++] [17C1 페탈아이보리],4.47,43,52000,2025-02-20 23:55:56,베이스메이크업,쿠션
92,투쿨포스쿨,픽싱 누드 쿠션 [SPF50+/PA++] [#1 포슬린],4.10,119,26000,2025-02-20 23:55:56,베이스메이크업,쿠션
93,이니스프리,노세범 파우더 쿠션 21N 바닐라 14g,4.04,273,18200,2025-02-20 23:55:56,베이스메이크업,쿠션
94,바닐라코,커버리셔스 얼티밋 화이트 쿠션 모이스처 [SPF50/PA+++] [19 라이트] 14g,4.12,138,22500,2025-02-20 23:55:56,베이스메이크업,쿠션
95,자빈드서울,윙크 쿠션 글로우 [SPF50+/PA+++] [19 시어페일],4.50,10,30000,2025-02-20 23:55:56,베이스메이크업,쿠션
96,23yearsold,하트리프 씬 커버 어성초 쿠션 본품+리필2+미니컨실러 세트 [23호 버터베이지] 36g,4.24,17,40000,2025-02-20 23:55:56,베이스메이크업,쿠션
97,샹테카이,퓨처 스킨 쿠션 [아우라],4.63,48,178000,2025-02-20 23:55:56,베이스메이크업,쿠션
98,클리오,킬커버 파운웨어 더뉴쿠션 [SPF50+/PA+++] [4호 진저],4.29,107,36000,2025-02-20 23:55:56,베이스메이크업,쿠션
99,네이처리퍼블릭,그린더마 마일드 시카 세럼 커버 쿠션 [01 라이트베이지] 14g,4.17,226,17900,2025-02-20 23:55:56,베이스메이크업,쿠션
100,라네즈,네오 쿠션 매트 15g [25N1 탠],4.53,34,27000,2025-02-20 23:55:56,베이스메이크업,쿠션
