순위,브랜드명,상품명,별점,리뷰수,가격,업로드일,대분류,중분류
87,아비브,그린 LHA 모공 패드 클리어 터치,4.55,11,24000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
88,퓨리피아,하이드라 모이스처케어 솔루션 토너패드 160ml (100매) (1+1),4.51,57,19900,2025-02-20 23:55:56,스킨케어,스킨_토너패드
89,비플레인,바하 필링 패드,4.63,476,24000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
90,일소,어성초 텐더좀 더블 진정 패드 60매 320g,4.81,21,19500,2025-02-20 23:55:56,스킨케어,스킨_토너패드
91,스킨푸드,라인프렌즈 한정 에디션 캐롯패드 60매 +20매(패드케이스 포함) 기획+증정,4.96,25,26000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
92,리얼베리어,익스트림 판테놀 토너 패드 150ml(80매),4.62,140,21200,2025-02-20 23:55:56,스킨케어,스킨_토너패드
93,마녀공장,갈락 나이아신 에센스 패드 80매,4.59,296,21500,2025-02-20 23:55:56,스킨케어,스킨_토너패드
94,아이스트,콜라겐 VC 탱글 크림 50ml,4.64,707,28000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
95,닥터오라클,센텔라바이옴 시카 모공패드 75매,4.65,552,13900,2025-02-20 23:55:56,스킨케어,스킨_토너패드
96,원씽,시카 필링 토너 패드 65매,4.69,148,22000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
97,앰플엔,아크네샷 여드름 토너 패드 60매입,4.63,16,19900,2025-02-20 23:55:56,스킨케어,스킨_토너패드
98,이니스프리,레티놀 시카 리페어 패드 60매,4.75,16,21000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
99,비건이펙트,청보리 LHA 토너 패드 60매,4.58,264,22000,2025-02-20 23:55:56,스킨케어,스킨_토너패드
100,키노닉스,아줄렌 수분 밀착 패드 80매x2개,4.66,93,41900,2025-02-20 23:55:56,스킨케어,스킨_토너패드
